"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","x91","x92","x93","x94","x95","x96","x97","x98","x99","x100"
-1.36243729734725,-2.72902535961699,-1.3259822653756,0.352006155304648,0.318080075340299,-2.38667194996823,3.85833642504011,0.594696538403335,-0.185800933301685,3.32019982881532,0.273836526554078,0.201895325444639,0.257063483353704,0.768485315609723,0.806014518719167,0.680740139447153,0.301146016456187,0.414945032214746,0.984954877290875,0.610004545887932,0.0520000359974802,0.563000645721331,0.725600108504295,0.0422003145795316,0.85228812857531,0.188276400323957,0.264368165284395,0.909480302361771,0.220977708464488,0.609683150658384,0.754774114117026,0.0408090611454099,0.497987980255857,0.588863468030468,0.385439766338095,0.30695251817815,0.575118643697351,0.802166160661727,0.133803839562461,0.474691105773672,0.200904490891844,0.40332889277488,0.699981713667512,0.816188185010105,0.65247746091336,0.807322217617184,0.0549317537806928,0.113901403266937,0.972065861104056,0.237418937962502,0.226839794544503,0.00887048896402121,0.505834084702656,0.662573712645099,0.171910932054743,0.758233911823481,0.0456513757817447,0.984581165481359,0.515396386850625,0.0359547310508788,0.173914066748694,0.817218637559563,0.0256023176480085,0.0984821701422334,0.116243351949379,0.470564733026549,0.376517637399957,0.112386825960129,0.707521339179948,0.713772279443219,0.972768791019917,0.167939275503159,0.602988391416147,0.678534308448434,0.569220986915752,0.553947569103912,0.560251011513174,0.365445018280298,0.662419389700517,0.88006329187192,0.823156555648893,0.243975996039808,0.719115793937817,0.795579317724332,0.58181444182992,0.725439504720271,0.327861899277195,0.925975165097043,0.376201883424073,0.987402823055163,0.293914452660829,0.809332708828151,0.331798924831674,0.290713435038924,0.170298828976229,0.669005957664922,0.377342101652175,0.428008031798527,0.23434553691186,0.0935458408202976
0.990408909075444,7.20266837520981,-1.47278588710748,-0.619673898629088,0.514464638244162,-0.61633639263086,3.57242344845541,0.538568991274383,1.18425087204869,-0.271155884887404,0.463378794724122,0.170799446990713,0.833380713593215,0.965540633536875,0.120187090011314,0.363389792386442,0.124901546863839,0.365169030381367,0.926429254002869,0.0347100524231791,0.338944308226928,0.237287210067734,0.582075932063162,0.719520460581407,0.35519387293607,0.412594185909256,0.0489313225261867,0.568568741204217,0.48004133766517,0.501730911899358,0.824182391865179,0.226493349764496,0.8138771886006,0.888190162600949,0.42033838131465,0.879092208109796,0.0554032658692449,0.827196173369884,0.554991691606119,0.945982234319672,0.229934319620952,0.166676594177261,0.122157637495548,0.490646878955886,0.334347650874406,0.413099812343717,0.982842287048697,0.697043692925945,0.269792408915237,0.306630683364347,0.539130616933107,0.912231772905216,0.43602924910374,0.667389953043312,0.761866966960952,0.609284527366981,0.965455199126154,0.221707864897326,0.697569104610011,0.196326922625303,0.332879534224048,0.835131780011579,0.582356664352119,0.999729053117335,0.610504577402025,0.551779048750177,0.633192622801289,0.690274511929601,0.0193387696053833,0.556705197319388,0.00557928718626499,0.845986976055428,0.450963395182043,0.555426196195185,0.0455794045701623,0.894562914036214,0.606089783832431,0.672315786825493,0.64556391001679,0.290810443228111,0.418019203236327,0.336907322751358,0.143230131361634,0.71962095820345,0.0996501429472119,0.125428379513323,0.178132679080591,0.703107388690114,0.949583333916962,0.792417025193572,0.236710634082556,0.228668134426698,0.131804445991293,0.87205396592617,0.639366206945851,0.0636561571154743,0.748121722135693,0.227745268028229,0.100053407019004,0.0252111433073878
1.81250136623141,5.1193646211366,-1.04617780274649,2.33343312735161,1.32534879534797,1.71964591886382,3.18355107666998,2.34824692414589,-1.40034848859876,-0.240204105368514,0.911367342807353,0.946745500201359,0.985276135848835,0.345773490378633,0.374397588893771,0.581084317993373,0.409518928267062,0.551314935320988,0.784478353336453,0.479570618830621,0.126143895788118,0.987687784712762,0.0610550125129521,0.505243514664471,0.414082966046408,0.916550267487764,0.742778982734308,0.850234426558018,0.702702995622531,0.320381201338023,0.946466601220891,0.982205000706017,0.761243415996432,0.311350564239547,0.600966044701636,0.334836717462167,0.559966758126393,0.603458531666547,0.616226012585685,0.360816891537979,0.309437561314553,0.709600627887994,0.766159751452506,0.592521028826013,0.494132338324562,0.486587337916717,0.176313231699169,0.998752218903974,0.72453040862456,0.745376734994352,0.862616288475692,0.58560971240513,0.929722124710679,0.638334862422198,0.24055046425201,0.687936421483755,0.558139055268839,0.00821996061131358,0.0724077068734914,0.577950257575139,0.519674588227645,0.548761600861326,0.781792458146811,0.321210606954992,0.971371768508106,0.471760226180777,0.820975724374875,0.722247454104945,0.379986760439351,0.420546585926786,0.0890892464667559,0.449811414116994,0.877083909232169,0.281624854076654,0.646192781394348,0.688096788944677,0.889725542627275,0.515498584834859,0.15426434064284,0.249725573696196,0.575509901857004,0.422978240530938,0.450207798741758,0.167677435325459,0.329844322288409,0.312154266051948,0.666252112714574,0.435555440606549,0.803591717034578,0.726438192417845,0.141408311901614,0.40139806130901,0.952520983293653,0.774346529040486,0.496516024693847,0.0402696544770151,0.356559173436835,0.286496680462733,0.474632629426196,0.203103591455147
-1.12499371707321,-3.198846309021,-3.04524079051939,-0.999101980582104,-1.52219545392649,-0.0558023756435766,2.57546203971956,-2.10129333417373,0.48164641216632,0.0814447192393311,0.12824189895764,0.426803939277306,0.533970725955442,0.345410933252424,0.868141769431531,0.771358717000112,0.652922008419409,0.510110581293702,0.579918274190277,0.802322215167806,0.896429609041661,0.986379351466894,0.236732246354222,0.483288140967488,0.181970535544679,0.851524484110996,0.150670348899439,0.404025681782514,0.828084971755743,0.817040691617876,0.796060155378655,0.570189563091844,0.062445763265714,0.145898250397295,0.220457791350782,0.189562590559945,0.425881387665868,0.706386189209297,0.552551380125806,0.46940315910615,0.871625928906724,0.495202575111762,0.252376128686592,0.0465277011971921,0.905382838100195,0.271677914774045,0.607455633347854,0.0397783501539379,0.427707047201693,0.388699976261705,0.804263916565105,0.346599671291187,0.60688298731111,0.220490399980918,0.44900277373381,0.433979784604162,0.984802449354902,0.949633093783632,0.045207069022581,0.819040496367961,0.460491115227342,0.810787250986323,0.841412042733282,0.0790224249940366,0.579702017363161,0.257500476902351,0.636080972151831,0.0454909573309124,0.679304182063788,0.128129257587716,0.507354906760156,0.497800923185423,0.108181757619604,0.963118445593864,0.715927902841941,0.540671877330169,0.0452443524263799,0.839845168404281,0.711382676847279,0.707699530757964,0.848681974923238,0.793211629148573,0.503503299318254,0.569293150212616,0.567167610861361,0.781829298008233,0.016345054609701,0.0610982386860996,0.111063807737082,0.0826467017177492,0.774555967422202,0.374802625505254,0.13646798976697,0.113578528631479,0.332864836789668,0.247527015861124,0.0930176398251206,0.474901162087917,0.680308751063421,0.282210818491876
-0.283215648349168,-0.557916186258583,-0.500037392242369,0.324593757611418,-0.430764362150815,-0.161059794275597,2.08675050438513,-0.360691004912672,-0.568176125552307,-0.765375765015902,0.429260526550934,0.414844775572419,0.969580229138955,0.333352239103988,0.431164091220126,0.110101401340216,0.87581772916019,0.242957205278799,0.780487886629999,0.909395848633721,0.592292126268148,0.432426311541349,0.173165344633162,0.715185472741723,0.183285486651585,0.886256502242759,0.64392652711831,0.216270766453817,0.282460731687024,0.641963751753792,0.829547519562766,0.0652769403532147,0.988296002382413,0.54421139578335,0.275061305845156,0.870435954770073,0.786261442350224,0.689098623115569,0.126626595156267,0.415661335922778,0.139344062656164,0.42471820791252,0.544873892562464,0.0318482248112559,0.514291222440079,0.426203421317041,0.164785434491932,0.428752942709252,0.470356018980965,0.896580785745755,0.894588393159211,0.436590088997036,0.807492412393913,0.101644057780504,0.87434613937512,0.831058365060017,0.309749884763733,0.571793837472796,0.932435050606728,0.881802924443036,0.0815273553598672,0.332937066676095,0.148611563723534,0.556734124198556,0.430744068231434,0.0833936976268888,0.366724708350375,0.241741073783487,0.222176240989938,0.496987009886652,0.864576277323067,0.800508289365098,0.28716362034902,0.0417194881010801,0.276011109817773,0.885259208502248,0.301856252597645,0.179682073183358,0.455508523853496,0.0773244590964168,0.175232359673828,0.379447441315278,0.387621138477698,0.159728979226202,0.175724477507174,0.92671487852931,0.759742500027642,0.254471979336813,0.538136353949085,0.0677650107536465,0.585345181869343,0.60366178653203,0.270143258618191,0.978571391431615,0.222390651004389,0.169794134097174,0.797421330353245,0.468553936108947,0.166592211229727,0.207997506950051
-0.0179857093331892,-0.0881662749302097,0.0579845656977578,0.011581532153085,0.274294552340363,0.598907596238744,2.47871086351379,0.363838987024206,0.616352567604762,0.357280687749932,0.901902751065791,0.594540629768744,0.990848643006757,0.0773764073383063,0.356551284901798,0.652467138832435,0.865078036207706,0.460959231015295,0.604533489560708,0.366134259849787,0.795536742778495,0.914053032873198,0.254088699584827,0.849777283612639,0.991028061835095,0.78464930341579,0.596396109089255,0.617438340326771,0.520684723043814,0.668245011707768,0.181561309844255,0.380315838381648,0.562279615318403,0.537560721160844,0.644471680978313,0.953386910026893,0.883614006685093,0.410892002517357,0.706015174277127,0.726842080941424,0.208991674007848,0.0514560446608812,0.921059767948464,0.506211466388777,0.232709177071229,0.653777807950974,0.943174221320078,0.272679538466036,0.578049266943708,0.135273962048814,0.34977134456858,0.192788657499477,0.939468817785382,0.385062811197713,0.0507261487655342,0.123331669485196,0.178173698019236,0.760939831379801,0.441665450343862,0.288436517352238,0.640205001691356,0.340415811864659,0.517820665612817,0.922992656007409,0.8166759905871,0.859437618637457,0.936721462989226,0.121054767863825,0.433405620977283,0.865377321373671,0.855175635777414,0.625931242015213,0.767785328440368,0.274387572193518,0.28566970792599,0.703002418624237,0.448359447065741,0.994293237337843,0.78504438046366,0.688970106188208,0.852366168983281,0.216984246624634,0.187869626563042,0.320275366539136,0.0832861224189401,0.782330649206415,0.348706695251167,0.481593857286498,0.14979502838105,0.68322897865437,0.886940698139369,0.0622196430340409,0.208411955274642,0.282496633473784,0.875039790757,0.56724242027849,0.190280428389087,0.308159063803032,0.705633183941245,0.252068306319416
-0.670350662816047,-0.187619847979798,-0.0392009622062965,0.317754062340796,-0.0756916235126639,-2.21058553046495,3.27667703691928,-0.12212428016681,0.0637494675143133,-1.13287084166126,0.498585065128282,0.594771962845698,0.313746813917533,0.783593711676076,0.749001373071223,0.929290713276714,0.188055752310902,0.636635202914476,0.386172583792359,0.349895043997094,0.202183341607451,0.534272831631824,0.192747837165371,0.290700298035517,0.0916238611098379,0.951705353334546,0.752147947438061,0.54721696022898,0.907549046212807,0.962485691299662,0.836378182750195,0.615590753499418,0.329250524984673,0.258589593227953,0.270267779938877,0.291157296625897,0.790270409546793,0.316211598459631,0.52063444419764,0.702797396341339,0.219627908663824,0.262336062034592,0.0409892951138318,0.607333625201136,0.678118332754821,0.328501497162506,0.310254302807152,0.122023511910811,0.500558451982215,0.333500984590501,0.0173895715270191,0.246335004689172,0.757309502689168,0.669438896002248,0.925565622281283,0.393961895955727,0.249414885416627,0.730605350807309,0.111531268339604,0.556409047683701,0.896456032060087,0.8134155056905,0.395891794003546,0.244960529264063,0.0898567805998027,0.107111788820475,0.183214444667101,0.292507527163252,0.799829026218504,0.523462739307433,0.0493864363525063,0.00604393403045833,0.602574806893244,0.235400124453008,0.372236169176176,0.345048970077187,0.604472137521952,0.198043964104727,0.782995979767293,0.340055937878788,0.955752048408613,0.818231781711802,0.448686617892236,0.771111476002261,0.756321160588413,0.772399886976928,0.732381987385452,0.343685291009024,0.856642690487206,0.69143821625039,0.981516082072631,0.815593326697126,0.755770709365606,0.90997509798035,0.727411955595016,0.828035559505224,0.490500541171059,0.537737315520644,0.229846442816779,0.823959073284641
-0.615861518989256,-2.25860338307961,-0.43064117798525,-0.15226344439462,0.199871055990949,0.321194762299359,3.69555799129986,0.342158800147306,0.564984432015234,-1.2503963622865,0.229601177154109,0.367961970623583,0.534099999582395,0.571765877772123,0.354109867708758,0.289811231661588,0.788377048680559,0.537060987669975,0.216011298820376,0.753038294846192,0.139404887566343,0.579083883436397,0.471840637270361,0.445388613268733,0.0625519950408489,0.670104101998731,0.683875772170722,0.567648167023435,0.990314544877037,0.942770230118185,0.120575420325622,0.600168922916055,0.976392083801329,0.203890687087551,0.958780093118548,0.418071959866211,0.640531730605289,0.408727205125615,0.600524781271815,0.546857935842127,0.745948883006349,0.278841278981417,0.693985982332379,0.253904427401721,0.485776257701218,0.019449005369097,0.0272349703591317,0.0174053153023124,0.859543248778209,0.669788318220526,0.59584172652103,0.332395570352674,0.581494369776919,0.0082579031586647,0.172687157522887,0.266566826496273,0.872179601574317,0.566141236806288,0.797166768927127,0.169590295525268,0.255006195278838,0.432401785161346,0.238159119151533,0.67461803345941,0.693075563991442,0.52535417675972,0.156310978345573,0.583976110909134,0.895696927094832,0.378138351719826,0.556418521795422,0.181251130532473,0.1946775324177,0.0361368504818529,0.447675888193771,0.591218289220706,0.18125664209947,0.342465894762427,0.0639761744532734,0.727683942997828,0.381528618745506,0.24104493460618,0.810792461968958,0.414531510323286,0.652700271457434,0.243056768318638,0.0347999839577824,0.676026665139943,0.750139835290611,0.918736250605434,0.337556354468688,0.312114259460941,0.779584580101073,0.825263050850481,0.182729712221771,0.11483010626398,0.690897921100259,0.800092131597921,0.0712078788783401,0.778880315599963
0.685141092907176,1.09852903429226,1.74368198528821,-0.115774963581115,-0.0148890967470894,-0.296830933460129,4.50197623376641,-0.015493345142587,0.187946831061051,-1.51251106729837,0.936218997696415,0.461801148951054,0.488421784946695,0.178354334784672,0.340495531912893,0.575421475339681,0.601432115305215,0.281208225525916,0.833731853635982,0.864754343871027,0.526586530264467,0.980723900021985,0.189134106505662,0.259805626934394,0.213509276276454,0.48890643264167,0.701419251505286,0.235854322556406,0.734533645445481,0.796053525991738,0.587617083685473,0.377498483052477,0.209893295774236,0.395944830495864,0.259374192450196,0.733089399291202,0.605453887255862,0.289583147969097,0.916550763417035,0.00651080720126629,0.60071768774651,0.529108514310792,0.247613795567304,0.0392498858273029,0.640647625550628,0.55496093747206,0.247939836932346,0.888269078917801,0.839942036895081,0.710781316971406,0.568156331079081,0.330990256508812,0.590331113897264,0.657601868035272,0.172988773556426,0.246362118516117,0.71230869484134,0.860552311409265,0.814699170179665,0.348059525014833,0.207350243581459,0.827505568042397,0.513490851037204,0.256631185533479,0.494611052097753,0.871183238690719,0.296544453827664,0.557450506137684,0.260496609378606,0.233591814525425,0.512482395395637,0.493944431422278,0.691186143085361,0.212127564707771,0.598934701643884,0.164804845117033,0.954425465781242,0.620475323637947,0.665869181510061,0.814668961800635,0.314208480995148,0.31938100932166,0.102177584543824,0.428614306962118,0.371857405407354,0.37623516144231,0.578566804295406,0.160610789433122,0.873841659165919,0.321344919269904,0.894457704620436,0.978030409431085,0.554492976982147,0.846068667015061,0.197597588645294,0.531294133746997,0.713085451163352,0.170409998390824,0.637964179273695,0.568153727101162
0.856223510545141,2.11710999003146,-3.19988851926088,-1.61932641573645,-0.112769322837665,-0.173980590905164,3.37660121443626,-0.0181937133068454,1.42306858780904,1.24632712383313,0.00168367964215577,0.379060153383762,0.631393350660801,0.8158616614528,0.794912056298926,0.822690451983362,0.409975609509274,0.412711614277214,0.917805452598259,0.545742506161332,0.322965099941939,0.106071665883064,0.33967180037871,0.267673401394859,0.83363334974274,0.441416297573596,0.247260597068816,0.202446137089282,0.351155860815197,0.693207208300009,0.358385285129771,0.961871583480388,0.0636815170291811,0.888376644346863,0.652277337620035,0.748600854771212,0.0288493677508086,0.00372545211575925,0.670293809613213,0.388312542345375,0.85634576738812,0.387033103965223,0.665424941340461,0.0939595568925142,0.85085835470818,0.47573089087382,0.00884613022208214,0.963125314796343,0.138624684885144,0.368039469467476,0.644795635016635,0.245491385925561,0.327011869987473,0.657837553648278,0.515651796478778,0.329208368202671,0.541928329039365,0.481706717051566,0.0525323855690658,0.629986786283553,0.610628348309547,0.688623584574088,0.893793259048834,0.764206368708983,0.260576407192275,0.287581095471978,0.663631108123809,0.59169523161836,0.169046144466847,0.918666839599609,0.631600026041269,0.941611759364605,0.0854054382070899,0.164655869361013,0.410676886793226,0.277747517917305,0.535100929671898,0.76428127894178,0.642949495231733,0.955269088968635,0.902370127150789,0.900459189899266,0.880522007122636,0.96190689294599,0.528257890138775,0.89206515904516,0.139680220279843,0.306798699544743,0.232825922779739,0.63563591055572,0.318602133076638,0.688918481813744,0.0783331433776766,0.474061249988154,0.909937545424327,0.790489625418559,0.386811341159046,0.888422617921606,0.509948239428923,0.725849020062014
